Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
7181,7181,0,-3097598,-3181457,-3124184,-3237569,1
7182,7182,0,-3166984,-3181457,-3124184,-3208637,1
7183,7183,0,-3166984,-3194815,-3193990,-3208637,1
7184,7184,0,-4001468,-3194815,-3193990,-3222125,1
7185,7185,0,-4001468,-3209589,-4036389,-3222125,1
7186,7186,0,-2984833,-3209589,-4036389,-3237060,1
7187,7187,0,-2984833,-3269800,-3010481,-3237060,1
7188,7188,0,-3240180,-3269800,-3010481,-3297838,1
7189,7189,0,-3240180,-3272423,-3267504,-3297838,1
7190,7190,0,-3468826,-3272423,-3267504,-3300534,1
7191,7191,0,-3468826,-3249647,-3498950,-3300534,1
7192,7192,0,-3240639,-3249647,-3498950,-3277519,1
7193,7193,0,-3240639,-3251898,-3268568,-3277519,1
7194,7194,0,-2955037,-3251898,-3268568,-3279789,1
7195,7195,0,-2955037,-3228792,-2980454,-3279789,1
7196,7196,0,-2673246,-3228792,-2980454,-3256445,1
7197,7197,0,-2673246,-3247919,-2695887,-3256445,1
7198,7198,0,-3264735,-3247919,-2695887,-3275752,1
7199,7199,0,-3264735,-3215277,-3293426,-3275752,1
7200,7200,0,-2644687,-3215277,-3293426,-3242825,1
7201,7201,0,-2644687,-3218488,-2667277,-3242825,1
7202,7202,0,-3213477,-3218488,-2667277,-3246107,1
7203,7203,0,-3213477,-3190521,-3241239,-3246107,1
7204,7204,0,-2739159,-3190521,-3241239,-3217918,1
7205,7205,0,-2739159,-3174414,-2762492,-3217918,1
7206,7206,0,-3375099,-3174414,-2762492,-3201670,1
7207,7207,0,-3375099,-3174916,-3404029,-3201670,1
7208,7208,0,-3205348,-3174916,-3404029,-3202205,1
7209,7209,0,-3205348,-3151519,-3233248,-3202205,1
7210,7210,0,-3212031,-3151519,-3233248,-3178591,1
7211,7211,0,-3212031,-3132842,-3238871,-3178591,1
7212,7212,0,-3082061,-3132842,-3238871,-3159736,1
7213,7213,0,-3082061,-3145061,-3108272,-3159736,1
7214,7214,0,-3288123,-3145061,-3108272,-3172057,1
7215,7215,0,-3288123,-3124512,-3315986,-3172057,1
7216,7216,0,-3285677,-3124512,-3315986,-3151306,1
7217,7217,0,-3285677,-3122552,-3314434,-3151306,1
7218,7218,0,-3133283,-3122552,-3314434,-3149311,1
7219,7219,0,-3133283,-3127477,-3159772,-3149311,1
7220,7220,0,-3634805,-3127477,-3159772,-3154305,1
7221,7221,0,-3634805,-3151267,-3666607,-3154305,1
7222,7222,0,-2439340,-3151267,-3666607,-3178309,1
7223,7223,0,-2439340,-3178023,-2459772,-3178309,1
7224,7224,0,-2809299,-3178023,-2459772,-3205324,1
7225,7225,0,-2809299,-3141782,-2832551,-3205324,1
7226,7226,0,-3247729,-3141782,-2832551,-3168757,1
7227,7227,0,-3247729,-3082407,-3275962,-3168757,1
7228,7228,0,-3099783,-3082407,-3275962,-3108800,1
7229,7229,0,-3099783,-3095500,-3125737,-3108800,1
7230,7230,0,-3393780,-3095500,-3125737,-3122022,1
7231,7231,0,-3393780,-3088508,-3423569,-3122022,1
7232,7232,0,-2637271,-3088508,-3423569,-3114962,1
7233,7233,0,-2637271,-3084770,-2659757,-3114962,1
7234,7234,0,-3213968,-3084770,-2659757,-3111207,1
7235,7235,0,-3213968,-3054720,-3241112,-3111207,1
7236,7236,0,-3496546,-3054720,-3241112,-3080886,1
7237,7237,0,-3496546,-3067616,-3526885,-3080886,1
7238,7238,0,-3458923,-3067616,-3526885,-3093868,1
7239,7239,0,-3458923,-3108620,-3489099,-3093868,1
7240,7240,0,-3338747,-3108620,-3489099,-3135255,1
7241,7241,0,-3338747,-3118291,-3367784,-3135255,1
7242,7242,0,-3153876,-3118291,-3367784,-3145001,1
7243,7243,0,-3153876,-3152859,-3180997,-3145001,1
7244,7244,0,-2614725,-3152859,-3180997,-3179889,1
7245,7245,0,-2614725,-3149890,-2636949,-3179889,1
7246,7246,0,-3362544,-3149890,-2636949,-3176889,1
7247,7247,0,-3362544,-3143693,-3391270,-3176889,1
7248,7248,0,-3214993,-3143693,-3391270,-3170636,1
7249,7249,0,-3214993,-3143068,-3243073,-3170636,1
7250,7250,0,-2670555,-3143068,-3243073,-3170001,1
7251,7251,0,-2670555,-3143548,-2693202,-3170001,1
7252,7252,0,-3723860,-3143548,-2693202,-3170490,1
7253,7253,0,-3723860,-3116580,-3756388,-3170490,1
7254,7254,0,-3293707,-3116580,-3756388,-3143313,1
7255,7255,0,-3293707,-3148545,-3322360,-3143313,1
7256,7256,0,-3373036,-3148545,-3322360,-3175592,1
7257,7257,0,-3373036,-3148823,-3402425,-3175592,1
7258,7258,0,-3018899,-3148823,-3402425,-3175910,1
7259,7259,0,-3018899,-3153174,-3044544,-3175910,1
7260,7260,0,-3316396,-3153174,-3044544,-3180292,1
7261,7261,0,-3316396,-3147477,-3344765,-3180292,1
7262,7262,0,-3109916,-3147477,-3344765,-3174553,1
7263,7263,0,-3109916,-3131618,-3136791,-3174553,1
7264,7264,0,-3271861,-3131618,-3136791,-3158524,1
7265,7265,0,-3271861,-3165016,-3300129,-3158524,1
7266,7266,0,-2826796,-3165016,-3300129,-3192243,1
7267,7267,0,-2826796,-3188054,-2850426,-3192243,1
7268,7268,0,-2925071,-3188054,-2850426,-3215530,1
7269,7269,0,-2925071,-3167090,-2950042,-3215530,1
7270,7270,0,-3059859,-3167090,-2950042,-3194337,1
7271,7271,0,-3059859,-3158388,-3086531,-3194337,1
7272,7272,0,-3142573,-3158388,-3086531,-3185586,1
7273,7273,0,-3142573,-3141757,-3169323,-3185586,1
7274,7274,0,-3417469,-3141757,-3169323,-3168800,1
7275,7275,0,-3417469,-3166924,-3447056,-3168800,1
7276,7276,0,-3215272,-3166924,-3447056,-3194179,1
7277,7277,0,-3215272,-3177059,-3243048,-3194179,1
7278,7278,0,-3364491,-3177059,-3243048,-3204436,1
7279,7279,0,-3364491,-3163050,-3393524,-3204436,1
7280,7280,0,-2460915,-3163050,-3393524,-3190300,1
7281,7281,0,-2460915,-3158347,-2481209,-3190300,1
7282,7282,0,-3102508,-3158347,-2481209,-3185540,1
7283,7283,0,-3102508,-3114627,-3129092,-3185540,1
7284,7284,0,-2897103,-3114627,-3129092,-3141384,1
7285,7285,0,-2897103,-3112069,-2922179,-3141384,1
7286,7286,0,-2531611,-3112069,-2922179,-3138799,1
7287,7287,0,-2531611,-3126132,-2552774,-3138799,1
7288,7288,0,-3068395,-3126132,-2552774,-3153005,1
7289,7289,0,-3068395,-3084748,-3094563,-3153005,1
7290,7290,0,-2995251,-3084748,-3094563,-3111244,1
7291,7291,0,-2995251,-3077447,-3020767,-3111244,1
7292,7292,0,-3255610,-3077447,-3020767,-3103847,1
7293,7293,0,-3255610,-3093618,-3283345,-3103847,1
7294,7294,0,-3142998,-3093618,-3283345,-3120161,1
7295,7295,0,-3142998,-3070297,-3170039,-3120161,1
7296,7296,0,-3213823,-3070297,-3170039,-3096602,1
7297,7297,0,-3213823,-3062791,-3241522,-3096602,1
7298,7298,0,-3232405,-3062791,-3241522,-3089015,1
7299,7299,0,-3232405,-3054862,-3260333,-3089015,1
7300,7300,0,-3385454,-3054862,-3260333,-3081002,1
7301,7301,0,-3385454,-3065495,-3414810,-3081002,1
7302,7302,0,-3196991,-3065495,-3414810,-3091749,1
7303,7303,0,-3196991,-3068935,-3224560,-3091749,1
7304,7304,0,-3117619,-3068935,-3224560,-3095237,1
7305,7305,0,-3117619,-3073271,-3144665,-3095237,1
7306,7306,0,-3573681,-3073271,-3144665,-3099609,1
7307,7307,0,-3573681,-3065589,-3604898,-3099609,1
7308,7308,0,-3421464,-3065589,-3604898,-3091866,1
7309,7309,0,-3421464,-3102788,-3451149,-3091866,1
7310,7310,0,-3219660,-3102788,-3451149,-3129442,1
7311,7311,0,-3219660,-3127510,-3247697,-3129442,1
7312,7312,0,-3117558,-3127510,-3247697,-3154400,1
7313,7313,0,-3117558,-3135469,-3144119,-3154400,1
7314,7314,0,-3370032,-3135469,-3144119,-3162426,1
7315,7315,0,-3370032,-3134223,-3399455,-3162426,1
7316,7316,0,-2582636,-3134223,-3399455,-3161171,1
7317,7317,0,-2582636,-3131861,-2604543,-3161171,1
7318,7318,0,-2463529,-3131861,-2604543,-3158800,1
7319,7319,0,-2463529,-3100353,-2484215,-3158800,1
7320,7320,0,-2629012,-3100353,-2484215,-3127000,1
7321,7321,0,-2629012,-3055480,-2651291,-3127000,1
7322,7322,0,-3162826,-3055480,-2651291,-3081712,1
7323,7323,0,-3162826,-3063852,-3190032,-3081712,1
7324,7324,0,-2929245,-3063852,-3190032,-3090183,1
7325,7325,0,-2929245,-3066857,-2954393,-3090183,1
7326,7326,0,-3248328,-3066857,-2954393,-3093218,1
7327,7327,0,-3248328,-3068457,-3275720,-3093218,1
7328,7328,0,-3538228,-3068457,-3275720,-3094822,1
7329,7329,0,-3538228,-3104153,-3569425,-3094822,1
7330,7330,0,-2918998,-3104153,-3569425,-3130829,1
7331,7331,0,-2918998,-3127553,-2943942,-3130829,1
7332,7332,0,-3269666,-3127553,-2943942,-3154479,1
7333,7333,0,-3269666,-3123755,-3297812,-3154479,1
7334,7334,0,-3598561,-3123755,-3297812,-3150653,1
7335,7335,0,-3598561,-3124455,-3629833,-3150653,1
7336,7336,0,-3158133,-3124455,-3629833,-3151373,1
7337,7337,0,-3158133,-3147145,-3185519,-3151373,1
7338,7338,0,-3123718,-3147145,-3185519,-3174273,1
7339,7339,0,-3123718,-3144371,-3150135,-3174273,1
7340,7340,0,-3553952,-3144371,-3150135,-3171484,1
7341,7341,0,-3553952,-3138958,-3585374,-3171484,1
7342,7342,0,-2787540,-3138958,-3585374,-3165995,1
7343,7343,0,-2787540,-3147350,-2811705,-3165995,1
7344,7344,0,-2927352,-3147350,-2811705,-3174490,1
7345,7345,0,-2927352,-3126957,-2952493,-3174490,1
7346,7346,0,-3245409,-3126957,-2952493,-3153928,1
7347,7347,0,-3245409,-3117481,-3273462,-3153928,1
7348,7348,0,-3041479,-3117481,-3273462,-3144357,1
7349,7349,0,-3041479,-3101132,-3067856,-3144357,1
7350,7350,0,-3076381,-3101132,-3067856,-3127850,1
7351,7351,0,-3076381,-3082207,-3102505,-3127850,1
7352,7352,0,-3412440,-3082207,-3102505,-3108760,1
7353,7353,0,-3412440,-3075071,-3442335,-3108760,1
7354,7354,0,-2726881,-3075071,-3442335,-3101529,1
7355,7355,0,-2726881,-3089757,-2750300,-3101529,1
7356,7356,0,-3612541,-3089757,-2750300,-3116382,1
7357,7357,0,-3612541,-3057725,-3643231,-3116382,1
7358,7358,0,-3330289,-3057725,-3643231,-3084051,1
7359,7359,0,-3330289,-3109019,-3359696,-3084051,1
7360,7360,0,-2802553,-3109019,-3359696,-3135782,1
7361,7361,0,-2802553,-3152188,-2826464,-3135782,1
7362,7362,0,-3101933,-3152188,-2826464,-3179385,1
7363,7363,0,-3101933,-3160831,-3129012,-3179385,1
7364,7364,0,-2666165,-3160831,-3129012,-3188110,1
7365,7365,0,-2666165,-3157798,-2688436,-3188110,1
7366,7366,0,-3417213,-3157798,-2688436,-3185071,1
7367,7367,0,-3417213,-3144696,-3447272,-3185071,1
7368,7368,0,-3045795,-3144696,-3447272,-3171825,1
7369,7369,0,-3045795,-3153107,-3071773,-3171825,1
7370,7370,0,-3042139,-3153107,-3071773,-3180369,1
7371,7371,0,-3042139,-3128582,-3068223,-3180369,1
7372,7372,0,-3648790,-3128582,-3068223,-3155583,1
7373,7373,0,-3648790,-3134715,-3680408,-3155583,1
7374,7374,0,-3208538,-3134715,-3680408,-3161773,1
7375,7375,0,-3208538,-3153597,-3236287,-3161773,1
7376,7376,0,-3108088,-3153597,-3236287,-3180828,1
7377,7377,0,-3108088,-3134172,-3134836,-3180828,1
7378,7378,0,-3645981,-3134172,-3134836,-3161228,1
7379,7379,0,-3645981,-3131679,-3677382,-3161228,1
7380,7380,0,-3226244,-3131679,-3677382,-3158704,1
7381,7381,0,-3226244,-3157690,-3254041,-3158704,1
7382,7382,0,-2974979,-3157690,-3254041,-3184963,1
7383,7383,0,-2974979,-3141369,-3000732,-3184963,1
7384,7384,0,-3056664,-3141369,-3000732,-3168461,1
7385,7385,0,-3056664,-3150704,-3082700,-3168461,1
7386,7386,0,-3222033,-3150704,-3082700,-3177875,1
7387,7387,0,-3222033,-3157145,-3250223,-3177875,1
7388,7388,0,-2814258,-3157145,-3250223,-3184360,1
7389,7389,0,-2814258,-3155980,-2838050,-3184360,1
7390,7390,0,-3540902,-3155980,-2838050,-3183203,1
7391,7391,0,-3540902,-3144664,-3571929,-3183203,1
7392,7392,0,-2924160,-3144664,-3571929,-3171758,1
7393,7393,0,-2924160,-3167799,-2949633,-3171758,1
7394,7394,0,-3457465,-3167799,-2949633,-3195137,1
7395,7395,0,-3457465,-3143480,-3487525,-3195137,1
7396,7396,0,-3064723,-3143480,-3487525,-3170598,1
7397,7397,0,-3064723,-3179867,-3091263,-3170598,1
7398,7398,0,-3195098,-3179867,-3091263,-3207315,1
7399,7399,0,-3195098,-3152583,-3222570,-3207315,1
7400,7400,0,-3185828,-3152583,-3222570,-3179825,1
7401,7401,0,-3185828,-3145850,-3213149,-3179825,1
7402,7402,0,-2891774,-3145850,-3213149,-3172995,1
7403,7403,0,-2891774,-3164939,-2916312,-3172995,1
7404,7404,0,-3260816,-3164939,-2916312,-3192254,1
7405,7405,0,-3260816,-3154472,-3288849,-3192254,1
7406,7406,0,-3280255,-3154472,-3288849,-3181661,1
7407,7407,0,-3280255,-3184088,-3308855,-3181661,1
7408,7408,0,-3039475,-3184088,-3308855,-3211564,1
7409,7409,0,-3039475,-3177267,-3065971,-3211564,1
7410,7410,0,-2892776,-3177267,-3065971,-3204670,1
7411,7411,0,-2892776,-3176952,-2917637,-3204670,1
7412,7412,0,-3473818,-3176952,-2917637,-3204381,1
7413,7413,0,-3473818,-3169513,-3504140,-3204381,1
7414,7414,0,-2968561,-3169513,-3504140,-3196881,1
7415,7415,0,-2968561,-3160799,-2994097,-3196881,1
7416,7416,0,-3414814,-3160799,-2994097,-3188102,1
7417,7417,0,-3414814,-3148847,-3444638,-3188102,1
7418,7418,0,-2678550,-3148847,-3444638,-3176040,1
7419,7419,0,-2678550,-3164123,-2701549,-3176040,1
7420,7420,0,-2817288,-3164123,-2701549,-3191470,1
7421,7421,0,-2817288,-3115941,-2840397,-3191470,1
7422,7422,0,-3424794,-3115941,-2840397,-3142869,1
7423,7423,0,-3424794,-3095573,-3454494,-3142869,1
7424,7424,0,-2990000,-3095573,-3454494,-3122267,1
7425,7425,0,-2990000,-3117976,-3015807,-3122267,1
7426,7426,0,-3375863,-3117976,-3015807,-3144867,1
7427,7427,0,-3375863,-3114656,-3405126,-3144867,1
7428,7428,0,-2921341,-3114656,-3405126,-3141535,1
7429,7429,0,-2921341,-3122317,-2946547,-3141535,1
7430,7430,0,-3177853,-3122317,-2946547,-3149250,1
7431,7431,0,-3177853,-3127650,-3204991,-3149250,1
7432,7432,0,-3258744,-3127650,-3204991,-3154654,1
7433,7433,0,-3258744,-3109569,-3287050,-3154654,1
7434,7434,0,-2859608,-3109569,-3287050,-3136378,1
7435,7435,0,-2859608,-3126233,-2883985,-3136378,1
7436,7436,0,-3420823,-3126233,-2883985,-3153183,1
7437,7437,0,-3420823,-3096456,-3450394,-3153183,1
7438,7438,0,-3297512,-3096456,-3450394,-3123124,1
7439,7439,0,-3297512,-3114192,-3326342,-3123124,1
7440,7440,0,-3461955,-3114192,-3326342,-3141011,1
7441,7441,0,-3461955,-3119293,-3492749,-3141011,1
7442,7442,0,-2901201,-3119293,-3492749,-3146179,1
7443,7443,0,-2901201,-3133045,-2926086,-3146179,1
7444,7444,0,-2857446,-3133045,-2926086,-3160104,1
7445,7445,0,-2857446,-3133515,-2881726,-3160104,1
7446,7446,0,-2882007,-3133515,-2881726,-3160591,1
7447,7447,0,-2882007,-3113425,-2906704,-3160591,1
7448,7448,0,-3046893,-3113425,-2906704,-3140315,1
7449,7449,0,-3046893,-3093590,-3072561,-3140315,1
7450,7450,0,-3179124,-3093590,-3072561,-3120286,1
7451,7451,0,-3179124,-3093960,-3207144,-3120286,1
7452,7452,0,-2700312,-3093960,-3207144,-3120614,1
7453,7453,0,-2700312,-3108221,-2723067,-3120614,1
7454,7454,0,-2923339,-3108221,-2723067,-3135033,1
7455,7455,0,-2923339,-3069697,-2948558,-3135033,1
7456,7456,0,-2844198,-3069697,-2948558,-3096132,1
7457,7457,0,-2844198,-3067445,-2868966,-3096132,1
7458,7458,0,-3070192,-3067445,-2868966,-3093863,1
7459,7459,0,-3070192,-3039025,-3095948,-3093863,1
7460,7460,0,-3328592,-3039025,-3095948,-3065192,1
7461,7461,0,-3328592,-3058531,-3357736,-3065192,1
7462,7462,0,-2716896,-3058531,-3357736,-3084835,1
7463,7463,0,-2716896,-3083996,-2740422,-3084835,1
7464,7464,0,-2951141,-3083996,-2740422,-3110601,1
7465,7465,0,-2951141,-3048740,-2976241,-3110601,1
7466,7466,0,-2808862,-3048740,-2976241,-3075037,1
7467,7467,0,-2808862,-3046804,-2832731,-3075037,1
7468,7468,0,-2752477,-3046804,-2832731,-3073066,1
7469,7469,0,-2752477,-3018565,-2775058,-3073066,1
7470,7470,0,-3252730,-3018565,-2775058,-3044558,1
7471,7471,0,-3252730,-3010155,-3281023,-3044558,1
7472,7472,0,-2706273,-3010155,-3281023,-3036018,1
7473,7473,0,-2706273,-3013884,-2729455,-3036018,1
7474,7474,0,-3254527,-3013884,-2729455,-3039804,1
7475,7475,0,-3254527,-2986368,-3282355,-3039804,1
7476,7476,0,-3336047,-2986368,-3282355,-3012033,1
7477,7477,0,-3336047,-3006037,-3364814,-3012033,1
7478,7478,0,-3106521,-3006037,-3364814,-3031874,1
7479,7479,0,-3106521,-3001815,-3133099,-3031874,1
7480,7480,0,-3826639,-3001815,-3133099,-3027612,1
7481,7481,0,-3826639,-2992303,-3859766,-3027612,1
7482,7482,0,-3235004,-2992303,-3859766,-3017987,1
7483,7483,0,-3235004,-3010466,-3262873,-3017987,1
7484,7484,0,-3150214,-3010466,-3262873,-3036267,1
7485,7485,0,-3150214,-3027091,-3177453,-3036267,1
7486,7486,0,-3497903,-3027091,-3177453,-3053040,1
7487,7487,0,-3497903,-3041672,-3528612,-3053040,1
7488,7488,0,-2825954,-3041672,-3528612,-3067769,1
7489,7489,0,-2825954,-3072346,-2850455,-3067769,1
7490,7490,0,-2901717,-3072346,-2850455,-3098743,1
7491,7491,0,-2901717,-3061342,-2925789,-3098743,1
7492,7492,0,-3463638,-3061342,-2925789,-3087681,1
7493,7493,0,-3463638,-3047526,-3494023,-3087681,1
7494,7494,0,-2965926,-3047526,-3494023,-3073668,1
7495,7495,0,-2965926,-3085544,-2991561,-3073668,1
7496,7496,0,-3355743,-3085544,-2991561,-3112065,1
7497,7497,0,-3355743,-3087665,-3384355,-3112065,1
7498,7498,0,-3536554,-3087665,-3384355,-3114207,1
7499,7499,0,-3536554,-3113142,-3567371,-3114207,1
7500,7500,0,-3328197,-3113142,-3567371,-3139876,1
7501,7501,0,-3328197,-3136369,-3356646,-3139876,1
7502,7502,0,-3531003,-3136369,-3356646,-3163355,1
7503,7503,0,-3531003,-3136349,-3561416,-3163355,1
7504,7504,0,-3133106,-3136349,-3561416,-3163301,1
7505,7505,0,-3133106,-3176896,-3160540,-3163301,1
7506,7506,0,-2836163,-3176896,-3160540,-3204190,1
7507,7507,0,-2836163,-3185958,-2860560,-3204190,1
7508,7508,0,-2718409,-3185958,-2860560,-3213369,1
7509,7509,0,-2718409,-3187318,-2741097,-3213369,1
7510,7510,0,-2730155,-3187318,-2741097,-3214755,1
7511,7511,0,-2730155,-3185621,-2754040,-3214755,1
7512,7512,0,-3103783,-3185621,-2754040,-3213063,1
7513,7513,0,-3103783,-3159595,-3130573,-3213063,1
7514,7514,0,-3153042,-3159595,-3130573,-3186817,1
7515,7515,0,-3153042,-3179392,-3180157,-3186817,1
7516,7516,0,-2966938,-3179392,-3180157,-3206795,1
7517,7517,0,-2966938,-3174338,-2992068,-3206795,1
7518,7518,0,-3164144,-3174338,-2992068,-3201705,1
7519,7519,0,-3164144,-3155955,-3191998,-3201705,1
7520,7520,0,-3237037,-3155955,-3191998,-3183140,1
7521,7521,0,-3237037,-3158825,-3264728,-3183140,1
7522,7522,0,-3429165,-3158825,-3264728,-3186074,1
7523,7523,0,-3429165,-3129460,-3459050,-3186074,1
7524,7524,0,-3317207,-3129460,-3459050,-3156438,1
7525,7525,0,-3317207,-3139130,-3345475,-3156438,1
7526,7526,0,-3484071,-3139130,-3345475,-3166209,1
7527,7527,0,-3484071,-3147447,-3514169,-3166209,1
7528,7528,0,-3267576,-3147447,-3514169,-3174577,1
7529,7529,0,-3267576,-3146758,-3295587,-3174577,1
7530,7530,0,-2808175,-3146758,-3295587,-3173858,1
7531,7531,0,-2808175,-3168753,-2832172,-3173858,1
7532,7532,0,-2761644,-3168753,-2832172,-3196027,1
7533,7533,0,-2761644,-3164094,-2784990,-3196027,1
7534,7534,0,-3570987,-3164094,-2784990,-3191365,1
7535,7535,0,-3570987,-3129131,-3602059,-3191365,1
7536,7536,0,-3102145,-3129131,-3602059,-3156051,1
7537,7537,0,-3102145,-3159266,-3128940,-3156051,1
7538,7538,0,-2632946,-3159266,-3128940,-3186457,1
7539,7539,0,-2632946,-3146636,-2655582,-3186457,1
7540,7540,0,-2921609,-3146636,-2655582,-3173736,1
7541,7541,0,-2921609,-3101632,-2947041,-3173736,1
7542,7542,0,-2873760,-3101632,-2947041,-3128325,1
7543,7543,0,-2873760,-3081382,-2898204,-3128325,1
7544,7544,0,-2926059,-3081382,-2898204,-3107925,1
7545,7545,0,-2926059,-3048648,-2951855,-3107925,1
7546,7546,0,-2199295,-3048648,-2951855,-3074894,1
7547,7547,0,-2199295,-3038336,-2217131,-3074894,1
7548,7548,0,-3166049,-3038336,-2217131,-3064500,1
7549,7549,0,-3166049,-3006617,-3192932,-3064500,1
7550,7550,0,-3241248,-3006617,-3192932,-3032454,1
7551,7551,0,-3241248,-3028912,-3269507,-3032454,1
7552,7552,0,-3087286,-3028912,-3269507,-3054958,1
7553,7553,0,-3087286,-3054367,-3114174,-3054958,1
7554,7554,0,-3021449,-3054367,-3114174,-3080630,1
7555,7555,0,-3021449,-3053545,-3047459,-3080630,1
7556,7556,0,-2787468,-3053545,-3047459,-3079814,1
7557,7557,0,-2787468,-3046991,-2811524,-3079814,1
7558,7558,0,-2611268,-3046991,-2811524,-3073205,1
7559,7559,0,-2611268,-3038053,-2633074,-3073205,1
7560,7560,0,-2630102,-3038053,-2633074,-3064213,1
7561,7561,0,-2630102,-3010517,-2652488,-3064213,1
7562,7562,0,-2403158,-3010517,-2652488,-3036376,1
7563,7563,0,-2403158,-2980289,-2423523,-3036376,1
7564,7564,0,-2719183,-2980289,-2423523,-3005883,1
7565,7565,0,-2719183,-2929189,-2741820,-3005883,1
7566,7566,0,-3209327,-2929189,-2741820,-2954309,1
7567,7567,0,-3209327,-2899404,-3237384,-2954309,1
7568,7568,0,-2830941,-2899404,-3237384,-2924244,1
7569,7569,0,-2830941,-2885721,-2854833,-2924244,1
7570,7570,0,-3248463,-2885721,-2854833,-2910459,1
7571,7571,0,-3248463,-2863974,-3276834,-2910459,1
7572,7572,0,-2657939,-2863974,-3276834,-2888508,1
7573,7573,0,-2657939,-2885903,-2680848,-2888508,1
7574,7574,0,-3629073,-2885903,-2680848,-2910654,1
7575,7575,0,-3629073,-2880738,-3660795,-2910654,1
7576,7576,0,-2904982,-2880738,-3660795,-2905467,1
7577,7577,0,-2904982,-2883631,-2930477,-2905467,1
7578,7578,0,-2766712,-2883631,-2930477,-2908392,1
7579,7579,0,-2766712,-2873811,-2789913,-2908392,1
7580,7580,0,-3212738,-2873811,-2789913,-2898508,1
7581,7581,0,-3212738,-2880473,-3240736,-2898508,1
7582,7582,0,-2394101,-2880473,-3240736,-2905198,1
7583,7583,0,-2394101,-2894973,-2414667,-2905198,1
7584,7584,0,-2994865,-2894973,-2414667,-2919826,1
7585,7585,0,-2994865,-2871083,-3020608,-2919826,1
7586,7586,0,-2837236,-2871083,-3020608,-2895743,1
7587,7587,0,-2837236,-2874510,-2861713,-2895743,1
7588,7588,0,-3158555,-2874510,-2861713,-2899168,1
7589,7589,0,-3158555,-2906283,-3185971,-2899168,1
7590,7590,0,-3418556,-2906283,-3185971,-2931271,1
7591,7591,0,-3418556,-2905909,-3448344,-2931271,1
7592,7592,0,-3389361,-2905909,-3448344,-2930924,1
7593,7593,0,-3389361,-2914740,-3418883,-2930924,1
7594,7594,0,-2729773,-2914740,-3418883,-2939831,1
7595,7595,0,-2729773,-2929785,-2753545,-2939831,1
7596,7596,0,-3063402,-2929785,-2753545,-2955007,1
7597,7597,0,-3063402,-2915258,-3090031,-2955007,1
7598,7598,0,-3417903,-2915258,-3090031,-2940369,1
7599,7599,0,-3417903,-2929001,-3447961,-2940369,1
7600,7600,0,-2589855,-2929001,-3447961,-2954240,1
7601,7601,0,-2589855,-2969175,-2611778,-2954240,1
7602,7602,0,-2510184,-2969175,-2611778,-2994825,1
7603,7603,0,-2510184,-2967171,-2531757,-2994825,1
7604,7604,0,-3184591,-2967171,-2531757,-2992797,1
7605,7605,0,-3184591,-2972501,-3212005,-2992797,1
7606,7606,0,-3074333,-2972501,-3212005,-2998188,1
7607,7607,0,-3074333,-2995681,-3101232,-2998188,1
7608,7608,0,-2725602,-2995681,-3101232,-3021605,1
7609,7609,0,-2725602,-2988957,-2749140,-3021605,1
7610,7610,0,-2951334,-2988957,-2749140,-3014824,1
7611,7611,0,-2951334,-2983711,-2976983,-3014824,1
7612,7612,0,-2519733,-2983711,-2976983,-3009560,1
7613,7613,0,-2519733,-2968912,-2541124,-3009560,1
7614,7614,0,-3051670,-2968912,-2541124,-2994626,1
7615,7615,0,-3051670,-2962029,-3078136,-2994626,1
7616,7616,0,-2990831,-2962029,-3078136,-2987667,1
7617,7617,0,-2990831,-2933272,-3016800,-2987667,1
7618,7618,0,-3472299,-2933272,-3016800,-2958648,1
7619,7619,0,-3472299,-2937547,-3502459,-2958648,1
7620,7620,0,-3381839,-2937547,-3502459,-2962947,1
7621,7621,0,-3381839,-2972689,-3411864,-2962947,1
7622,7622,0,-2507079,-2972689,-3411864,-2998436,1
7623,7623,0,-2507079,-2981111,-2528547,-2998436,1
7624,7624,0,-2629272,-2981111,-2528547,-3006959,1
7625,7625,0,-2629272,-2986738,-2650973,-3006959,1
7626,7626,0,-2581108,-2986738,-2650973,-3012630,1
7627,7627,0,-2581108,-2968530,-2603330,-3012630,1
7628,7628,0,-2630251,-2968530,-2603330,-2994221,1
7629,7629,0,-2630251,-2955773,-2652781,-2994221,1
7630,7630,0,-2905651,-2955773,-2652781,-2981352,1
7631,7631,0,-2905651,-2929461,-2930648,-2981352,1
7632,7632,0,-3069396,-2929461,-2930648,-2954797,1
7633,7633,0,-3069396,-2903916,-3095459,-2954797,1
7634,7634,0,-3096251,-2903916,-3095459,-2929013,1
7635,7635,0,-3096251,-2887980,-3123113,-2929013,1
7636,7636,0,-2732874,-2887980,-3123113,-2912905,1
7637,7637,0,-2732874,-2906233,-2755671,-2912905,1
7638,7638,0,-3737126,-2906233,-2755671,-2931311,1
7639,7639,0,-3737126,-2889771,-3769654,-2931311,1
7640,7640,0,-2685767,-2889771,-3769654,-2914659,1
7641,7641,0,-2685767,-2905670,-2709277,-2914659,1
7642,7642,0,-2762459,-2905670,-2709277,-2930680,1
7643,7643,0,-2762459,-2910447,-2785384,-2930680,1
7644,7644,0,-2723007,-2910447,-2785384,-2935536,1
