Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX
6761,6761,0,-2981786,-3157245,-2923586,-3183998,1
6762,6762,0,-2981786,-3021894,-3007015,-3183998,1
6763,6763,0,-2265978,-3021894,-3007015,-3047305,1
6764,6764,0,-2265978,-2966828,-2284466,-3047305,1
6765,6765,0,-2054334,-2966828,-2284466,-2991775,1
6766,6766,0,-2054334,-2796279,-2070047,-2991775,1
6767,6767,0,-2667863,-2796279,-2070047,-2819683,1
6768,6768,0,-2667863,-2550391,-2689606,-2819683,1
6769,6769,0,-2788039,-2550391,-2689606,-2571279,1
6770,6770,0,-2788039,-2492491,-2811489,-2571279,1
6771,6771,0,-2149955,-2492491,-2811489,-2512784,1
6772,6772,0,-2149955,-2444054,-2166481,-2512784,1
6773,6773,0,-2322167,-2444054,-2166481,-2463902,1
6774,6774,0,-2322167,-2415048,-2340745,-2463902,1
6775,6775,0,-2605357,-2415048,-2340745,-2434406,1
6776,6776,0,-2605357,-2482006,-2626907,-2434406,1
6777,6777,0,-2597026,-2482006,-2626907,-2502081,1
6778,6778,0,-2597026,-2466380,-2618466,-2502081,1
6779,6779,0,-2646774,-2466380,-2618466,-2486406,1
6780,6780,0,-2646774,-2418627,-2668706,-2486406,1
6781,6781,0,-3092046,-2418627,-2668706,-2438150,1
6782,6782,0,-3092046,-2542831,-3118601,-2438150,1
6783,6783,0,-2228287,-2542831,-3118601,-2563706,1
6784,6784,0,-2228287,-2735301,-2246197,-2563706,1
6785,6785,0,-2890428,-2735301,-2246197,-2758170,1
6786,6786,0,-2890428,-2641034,-2914579,-2758170,1
6787,6787,0,-2924568,-2641034,-2914579,-2662993,1
6788,6788,0,-2924568,-2714384,-2949197,-2662993,1
6789,6789,0,-2923117,-2714384,-2949197,-2737021,1
6790,6790,0,-2923117,-2783833,-2947505,-2737021,1
6791,6791,0,-2480086,-2783833,-2947505,-2807144,1
6792,6792,0,-2480086,-2741600,-2500366,-2807144,1
6793,6793,0,-2806338,-2741600,-2500366,-2764370,1
6794,6794,0,-2806338,-2804550,-2829674,-2764370,1
6795,6795,0,-3278372,-2804550,-2829674,-2827912,1
6796,6796,0,-3278372,-2783528,-3306018,-2827912,1
6797,6797,0,-3238229,-2783528,-3306018,-2806686,1
6798,6798,0,-3238229,-2871979,-3265482,-2806686,1
6799,6799,0,-2811150,-2871979,-3265482,-2895891,1
6800,6800,0,-2811150,-2950757,-2835098,-2895891,1
6801,6801,0,-2168960,-2950757,-2835098,-2975385,1
6802,6802,0,-2168960,-3033523,-2186324,-2975385,1
6803,6803,0,-2449788,-3033523,-2186324,-3059068,1
6804,6804,0,-2449788,-2874178,-2469820,-3059068,1
6805,6805,0,-2382431,-2874178,-2469820,-2898231,1
6806,6806,0,-2382431,-2667032,-2401494,-2898231,1
6807,6807,0,-2377415,-2667032,-2401494,-2689181,1
6808,6808,0,-2377415,-2453083,-2397568,-2689181,1
6809,6809,0,-2597338,-2453083,-2397568,-2473184,1
6810,6810,0,-2597338,-2344649,-2618703,-2473184,1
6811,6811,0,-2240568,-2344649,-2618703,-2363802,1
6812,6812,0,-2240568,-2451743,-2258627,-2363802,1
6813,6813,0,-2893062,-2451743,-2258627,-2471897,1
6814,6814,0,-2893062,-2399438,-2917197,-2471897,1
6815,6815,0,-2226039,-2399438,-2917197,-2419098,1
6816,6816,0,-2226039,-2527096,-2244246,-2419098,1
6817,6817,0,-2671999,-2527096,-2244246,-2548024,1
6818,6818,0,-2671999,-2489252,-2693528,-2548024,1
6819,6819,0,-2577029,-2489252,-2693528,-2509694,1
6820,6820,0,-2577029,-2507917,-2598841,-2509694,1
6821,6821,0,-1993144,-2507917,-2598841,-2528400,1
6822,6822,0,-1993144,-2592033,-2008876,-2528400,1
6823,6823,0,-2631999,-2592033,-2008876,-2613453,1
6824,6824,0,-2631999,-2367053,-2653334,-2613453,1
6825,6825,0,-2566956,-2367053,-2653334,-2386373,1
6826,6826,0,-2566956,-2468543,-2588381,-2386373,1
6827,6827,0,-2443934,-2468543,-2588381,-2488645,1
6828,6828,0,-2443934,-2442282,-2464261,-2488645,1
6829,6829,0,-2744776,-2442282,-2464261,-2462358,1
6830,6830,0,-2744776,-2409009,-2767039,-2462358,1
6831,6831,0,-3083088,-2409009,-2767039,-2428713,1
6832,6832,0,-3083088,-2596917,-3109057,-2428713,1
6833,6833,0,-2387595,-2596917,-3109057,-2618254,1
6834,6834,0,-2387595,-2709689,-2407172,-2618254,1
6835,6835,0,-2905670,-2709689,-2407172,-2732185,1
6836,6836,0,-2905670,-2664849,-2930119,-2732185,1
6837,6837,0,-2645391,-2664849,-2930119,-2686883,1
6838,6838,0,-2645391,-2780283,-2666916,-2686883,1
6839,6839,0,-2720661,-2780283,-2666916,-2803347,1
6840,6840,0,-2720661,-2755436,-2742882,-2803347,1
6841,6841,0,-2304333,-2755436,-2742882,-2778316,1
6842,6842,0,-2304333,-2664830,-2322645,-2778316,1
6843,6843,0,-2718096,-2664830,-2322645,-2686773,1
6844,6844,0,-2718096,-2644014,-2740385,-2686773,1
6845,6845,0,-2204974,-2644014,-2740385,-2665641,1
6846,6846,0,-2204974,-2597121,-2222756,-2665641,1
6847,6847,0,-2803402,-2597121,-2222756,-2618207,1
6848,6848,0,-2803402,-2487016,-2825815,-2618207,1
6849,6849,0,-2258067,-2487016,-2825815,-2507167,1
6850,6850,0,-2258067,-2507702,-2276261,-2507167,1
6851,6851,0,-2577049,-2507702,-2276261,-2527901,1
6852,6852,0,-2577049,-2496135,-2597665,-2527901,1
6853,6853,0,-2618699,-2496135,-2597665,-2516305,1
6854,6854,0,-2618699,-2460873,-2640663,-2516305,1
6855,6855,0,-1998609,-2460873,-2640663,-2480625,1
6856,6856,0,-1998609,-2564305,-2014009,-2480625,1
6857,6857,0,-2397342,-2564305,-2014009,-2585101,1
6858,6858,0,-2397342,-2363106,-2417027,-2585101,1
6859,6859,0,-2483734,-2363106,-2417027,-2382150,1
6860,6860,0,-2483734,-2397925,-2503511,-2382150,1
6861,6861,0,-3028530,-2397925,-2503511,-2417341,1
6862,6862,0,-3028530,-2374596,-3053765,-2417341,1
6863,6863,0,-2016927,-2374596,-3053765,-2393803,1
6864,6864,0,-2016927,-2477054,-2033161,-2393803,1
6865,6865,0,-2395099,-2477054,-2033161,-2497078,1
6866,6866,0,-2395099,-2481634,-2414627,-2497078,1
6867,6867,0,-2448462,-2481634,-2414627,-2501866,1
6868,6868,0,-2448462,-2481073,-2467987,-2501866,1
6869,6869,0,-2187476,-2481073,-2467987,-2501266,1
6870,6870,0,-2187476,-2472255,-2204767,-2501266,1
6871,6871,0,-2096694,-2472255,-2204767,-2492385,1
6872,6872,0,-2096694,-2261991,-2113647,-2492385,1
6873,6873,0,-2349235,-2261991,-2113647,-2280136,1
6874,6874,0,-2349235,-2281933,-2367738,-2280136,1
6875,6875,0,-2828055,-2281933,-2367738,-2300257,1
6876,6876,0,-2828055,-2270467,-2851595,-2300257,1
6877,6877,0,-2387689,-2270467,-2851595,-2288535,1
6878,6878,0,-2387689,-2365365,-2407100,-2288535,1
6879,6879,0,-3041741,-2365365,-2407100,-2384437,1
6880,6880,0,-3041741,-2415419,-3067179,-2384437,1
6881,6881,0,-3159793,-2415419,-3067179,-2435020,1
6882,6882,0,-3159793,-2651680,-3186753,-2435020,1
6883,6883,0,-2505899,-2651680,-3186753,-2673403,1
6884,6884,0,-2505899,-2854320,-2527044,-2673403,1
6885,6885,0,-2164462,-2854320,-2527044,-2878157,1
6886,6886,0,-2164462,-2773781,-2181402,-2878157,1
6887,6887,0,-2887534,-2773781,-2181402,-2797019,1
6888,6888,0,-2887534,-2717974,-2911020,-2797019,1
6889,6889,0,-2781440,-2717974,-2911020,-2740595,1
6890,6890,0,-2781440,-2679422,-2804972,-2740595,1
6891,6891,0,-2175413,-2679422,-2804972,-2701555,1
6892,6892,0,-2175413,-2584834,-2192897,-2701555,1
6893,6893,0,-2663721,-2584834,-2192897,-2606110,1
6894,6894,0,-2663721,-2502213,-2685732,-2606110,1
6895,6895,0,-2795601,-2502213,-2685732,-2522573,1
6896,6896,0,-2795601,-2627027,-2818693,-2522573,1
6897,6897,0,-2930903,-2627027,-2818693,-2648656,1
6898,6898,0,-2930903,-2604044,-2955340,-2648656,1
6899,6899,0,-1875275,-2604044,-2955340,-2625574,1
6900,6900,0,-1875275,-2641410,-1890228,-2625574,1
6901,6901,0,-2253721,-2641410,-1890228,-2663166,1
6902,6902,0,-2253721,-2566375,-2270932,-2663166,1
6903,6903,0,-3238153,-2566375,-2270932,-2587499,1
6904,6904,0,-3238153,-2463875,-3265345,-2587499,1
6905,6905,0,-2625067,-2463875,-3265345,-2483799,1
6906,6906,0,-2625067,-2574513,-2645972,-2483799,1
6907,6907,0,-2975794,-2574513,-2645972,-2595462,1
6908,6908,0,-2975794,-2498054,-3000549,-2595462,1
6909,6909,0,-2579337,-2498054,-3000549,-2518120,1
6910,6910,0,-2579337,-2773184,-2600686,-2518120,1
6911,6911,0,-2485837,-2773184,-2600686,-2795700,1
6912,6912,0,-2485837,-2854588,-2505756,-2795700,1
6913,6913,0,-2968439,-2854588,-2505756,-2878138,1
6914,6914,0,-2968439,-2666509,-2993639,-2878138,1
6915,6915,0,-2457488,-2666509,-2993639,-2688241,1
6916,6916,0,-2457488,-2752352,-2477313,-2688241,1
6917,6917,0,-2710164,-2752352,-2477313,-2775158,1
6918,6918,0,-2710164,-2622776,-2732540,-2775158,1
6919,6919,0,-2609079,-2622776,-2732540,-2644349,1
6920,6920,0,-2609079,-2655482,-2629945,-2644349,1
6921,6921,0,-2499685,-2655482,-2629945,-2677312,1
6922,6922,0,-2499685,-2686293,-2519701,-2677312,1
6923,6923,0,-2751254,-2686293,-2519701,-2708360,1
6924,6924,0,-2751254,-2569104,-2774285,-2708360,1
6925,6925,0,-2132706,-2569104,-2774285,-2589875,1
6926,6926,0,-2132706,-2642546,-2149488,-2589875,1
6927,6927,0,-2234490,-2642546,-2149488,-2664118,1
6928,6928,0,-2234490,-2498181,-2252343,-2664118,1
6929,6929,0,-2992050,-2498181,-2252343,-2518355,1
6930,6930,0,-2992050,-2404534,-3017074,-2518355,1
6931,6931,0,-2749680,-2404534,-3017074,-2423955,1
6932,6932,0,-2749680,-2527625,-2772816,-2423955,1
6933,6933,0,-2903733,-2527625,-2772816,-2548298,1
6934,6934,0,-2903733,-2527232,-2927926,-2548298,1
6935,6935,0,-2861478,-2527232,-2927926,-2547931,1
6936,6936,0,-2861478,-2719989,-2885114,-2547931,1
6937,6937,0,-2735804,-2719989,-2885114,-2742540,1
6938,6938,0,-2735804,-2876736,-2758332,-2742540,1
6939,6939,0,-2662382,-2876736,-2758332,-2900733,1
6940,6940,0,-2662382,-2812674,-2684438,-2900733,1
6941,6941,0,-2983651,-2812674,-2684438,-2836047,1
6942,6942,0,-2983651,-2790850,-3008482,-2836047,1
6943,6943,0,-2564258,-2790850,-3008482,-2813953,1
6944,6944,0,-2564258,-2810829,-2585477,-2813953,1
6945,6945,0,-2807410,-2810829,-2585477,-2834092,1
6946,6946,0,-2807410,-2736524,-2830280,-2834092,1
6947,6947,0,-3253243,-2736524,-2830280,-2759183,1
6948,6948,0,-3253243,-2754426,-3281055,-2759183,1
6949,6949,0,-2343745,-2754426,-3281055,-2777170,1
6950,6950,0,-2343745,-2902141,-2363017,-2777170,1
6951,6951,0,-2679831,-2902141,-2363017,-2926324,1
6952,6952,0,-2679831,-2742164,-2702297,-2926324,1
6953,6953,0,-2316110,-2742164,-2702297,-2764958,1
6954,6954,0,-2316110,-2771058,-2335017,-2764958,1
6955,6955,0,-3239059,-2771058,-2335017,-2794163,1
6956,6956,0,-3239059,-2648233,-3266074,-2794163,1
6957,6957,0,-2510449,-2648233,-3266074,-2670347,1
6958,6958,0,-2510449,-2644687,-2531659,-2670347,1
6959,6959,0,-2272698,-2644687,-2531659,-2666602,1
6960,6960,0,-2272698,-2686363,-2290759,-2666602,1
6961,6961,0,-2760299,-2686363,-2290759,-2708762,1
6962,6962,0,-2760299,-2584579,-2783059,-2708762,1
6963,6963,0,-2565113,-2584579,-2783059,-2605878,1
6964,6964,0,-2565113,-2695627,-2586271,-2605878,1
6965,6965,0,-2166402,-2695627,-2586271,-2717888,1
6966,6966,0,-2166402,-2527140,-2184137,-2717888,1
6967,6967,0,-2201677,-2527140,-2184137,-2547937,1
6968,6968,0,-2201677,-2441128,-2219657,-2547937,1
6969,6969,0,-2304361,-2441128,-2219657,-2461057,1
6970,6970,0,-2304361,-2423373,-2323146,-2461057,1
6971,6971,0,-2485047,-2423373,-2323146,-2443281,1
6972,6972,0,-2485047,-2309389,-2504970,-2443281,1
6973,6973,0,-2773020,-2309389,-2504970,-2328303,1
6974,6974,0,-2773020,-2289372,-2795990,-2328303,1
6975,6975,0,-2415393,-2289372,-2795990,-2307978,1
6976,6976,0,-2415393,-2441027,-2435126,-2307978,1
6977,6977,0,-3123067,-2441027,-2435126,-2460941,1
6978,6978,0,-3123067,-2494456,-3149601,-2460941,1
6979,6979,0,-2731693,-2494456,-3149601,-2514808,1
6980,6980,0,-2731693,-2699132,-2754457,-2514808,1
6981,6981,0,-2334952,-2699132,-2754457,-2721422,1
6982,6982,0,-2334952,-2760794,-2353538,-2721422,1
6983,6983,0,-3070452,-2760794,-2353538,-2783794,1
6984,6984,0,-3070452,-2651277,-3095652,-2783794,1
6985,6985,0,-2723442,-2651277,-3095652,-2673181,1
6986,6986,0,-2723442,-2815041,-2746192,-2673181,1
6987,6987,0,-2571896,-2815041,-2746192,-2838312,1
6988,6988,0,-2571896,-2715135,-2592936,-2838312,1
6989,6989,0,-2766012,-2715135,-2592936,-2737460,1
6990,6990,0,-2766012,-2675186,-2788867,-2737460,1
6991,6991,0,-2461704,-2675186,-2788867,-2697080,1
6992,6992,0,-2461704,-2782951,-2482454,-2697080,1
6993,6993,0,-2673696,-2782951,-2482454,-2805912,1
6994,6994,0,-2673696,-2630764,-2695906,-2805912,1
6995,6995,0,-2550942,-2630764,-2695906,-2652613,1
6996,6996,0,-2550942,-2618327,-2572211,-2652613,1
6997,6997,0,-2415878,-2618327,-2572211,-2640041,1
6998,6998,0,-2415878,-2613089,-2435928,-2640041,1
6999,6999,0,-2565548,-2613089,-2435928,-2634860,1
7000,7000,0,-2565548,-2525555,-2586776,-2634860,1
7001,7001,0,-3170799,-2525555,-2586776,-2546625,1
7002,7002,0,-3170799,-2551516,-3197654,-2546625,1
7003,7003,0,-2460464,-2551516,-3197654,-2572706,1
7004,7004,0,-2460464,-2675792,-2480917,-2572706,1
7005,7005,0,-1863342,-2675792,-2480917,-2698143,1
7006,7006,0,-1863342,-2653173,-1878161,-2698143,1
7007,7007,0,-2725979,-2653173,-1878161,-2675319,1
7008,7008,0,-2725979,-2515039,-2748080,-2675319,1
7009,7009,0,-3115693,-2515039,-2748080,-2535877,1
7010,7010,0,-3115693,-2555146,-3141855,-2535877,1
7011,7011,0,-2874280,-2555146,-3141855,-2576203,1
7012,7012,0,-2874280,-2541370,-2898700,-2576203,1
7013,7013,0,-2412027,-2541370,-2898700,-2562254,1
7014,7014,0,-2412027,-2644824,-2431758,-2562254,1
7015,7015,0,-2732405,-2644824,-2431758,-2666699,1
7016,7016,0,-2732405,-2781995,-2754649,-2666699,1
7017,7017,0,-2484876,-2781995,-2754649,-2805099,1
7018,7018,0,-2484876,-2783602,-2505626,-2805099,1
7019,7019,0,-2545390,-2783602,-2505626,-2806741,1
7020,7020,0,-2545390,-2625897,-2566243,-2806741,1
7021,7021,0,-2515345,-2625897,-2566243,-2647684,1
7022,7022,0,-2515345,-2543675,-2536289,-2647684,1
7023,7023,0,-2629712,-2543675,-2536289,-2564569,1
7024,7024,0,-2629712,-2569504,-2651368,-2564569,1
7025,7025,0,-2486530,-2569504,-2651368,-2590702,1
7026,7026,0,-2486530,-2543831,-2506827,-2590702,1
7027,7027,0,-2760242,-2543831,-2506827,-2564882,1
7028,7028,0,-2760242,-2544245,-2783125,-2564882,1
7029,7029,0,-2426972,-2544245,-2783125,-2565182,1
7030,7030,0,-2426972,-2597958,-2446981,-2565182,1
7031,7031,0,-1979284,-2597958,-2446981,-2619403,1
7032,7032,0,-1979284,-2575864,-1994442,-2619403,1
7033,7033,0,-2594461,-2575864,-1994442,-2597076,1
7034,7034,0,-2594461,-2413257,-2616240,-2597076,1
7035,7035,0,-2556838,-2413257,-2616240,-2432844,1
7036,7036,0,-2556838,-2440240,-2577693,-2432844,1
7037,7037,0,-2771139,-2440240,-2577693,-2460197,1
7038,7038,0,-2771139,-2389389,-2794336,-2460197,1
7039,7039,0,-2055167,-2389389,-2794336,-2408839,1
7040,7040,0,-2055167,-2475431,-2072387,-2408839,1
7041,7041,0,-2244982,-2475431,-2072387,-2495678,1
7042,7042,0,-2244982,-2494402,-2262972,-2495678,1
7043,7043,0,-2534673,-2494402,-2262972,-2515164,1
7044,7044,0,-2534673,-2407032,-2555394,-2515164,1
7045,7045,0,-2387230,-2407032,-2555394,-2426847,1
7046,7046,0,-2387230,-2401491,-2406588,-2426847,1
7047,7047,0,-2485542,-2401491,-2406588,-2421273,1
7048,7048,0,-2485542,-2305513,-2505425,-2421273,1
7049,7049,0,-2404973,-2305513,-2505425,-2324336,1
7050,7050,0,-2404973,-2413107,-2424609,-2324336,1
7051,7051,0,-2482012,-2413107,-2424609,-2432595,1
7052,7052,0,-2482012,-2453105,-2502447,-2432595,1
7053,7053,0,-2541614,-2453105,-2502447,-2473004,1
7054,7054,0,-2541614,-2439940,-2562147,-2473004,1
7055,7055,0,-2427922,-2439940,-2562147,-2459768,1
7056,7056,0,-2427922,-2478536,-2447406,-2459768,1
7057,7057,0,-2135156,-2478536,-2447406,-2498657,1
7058,7058,0,-2135156,-2464131,-2152260,-2498657,1
7059,7059,0,-2657485,-2464131,-2152260,-2484153,1
7060,7060,0,-2657485,-2396676,-2679200,-2484153,1
7061,7061,0,-2846973,-2396676,-2679200,-2416065,1
7062,7062,0,-2846973,-2440545,-2870650,-2416065,1
7063,7063,0,-2338408,-2440545,-2870650,-2460254,1
7064,7064,0,-2338408,-2516884,-2357899,-2460254,1
7065,7065,0,-2402978,-2516884,-2357899,-2537379,1
7066,7066,0,-2402978,-2494506,-2422363,-2537379,1
7067,7067,0,-2588787,-2494506,-2422363,-2515003,1
7068,7068,0,-2588787,-2561461,-2610395,-2515003,1
7069,7069,0,-2452971,-2561461,-2610395,-2582528,1
7070,7070,0,-2452971,-2544287,-2473088,-2582528,1
7071,7071,0,-3202492,-2544287,-2473088,-2565327,1
7072,7072,0,-3202492,-2445786,-3229026,-2565327,1
7073,7073,0,-2891895,-2445786,-3229026,-2465937,1
7074,7074,0,-2891895,-2661807,-2916366,-2465937,1
7075,7075,0,-2660723,-2661807,-2916366,-2683718,1
7076,7076,0,-2660723,-2784037,-2682722,-2683718,1
7077,7077,0,-2545026,-2784037,-2682722,-2807219,1
7078,7078,0,-2545026,-2802021,-2566166,-2807219,1
7079,7079,0,-1831847,-2802021,-2566166,-2825301,1
7080,7080,0,-1831847,-2825034,-1845404,-2825301,1
7081,7081,0,-2762386,-2825034,-1845404,-2848570,1
7082,7082,0,-2762386,-2482373,-2785607,-2848570,1
7083,7083,0,-2622214,-2482373,-2785607,-2502665,1
7084,7084,0,-2622214,-2449996,-2643842,-2502665,1
7085,7085,0,-2658901,-2449996,-2643842,-2469975,1
7086,7086,0,-2658901,-2440369,-2680422,-2469975,1
7087,7087,0,-2762010,-2440369,-2680422,-2460255,1
7088,7088,0,-2762010,-2468837,-2785151,-2460255,1
7089,7089,0,-2797885,-2468837,-2785151,-2488819,1
7090,7090,0,-2797885,-2701378,-2820707,-2488819,1
7091,7091,0,-2903363,-2701378,-2820707,-2723756,1
7092,7092,0,-2903363,-2710253,-2927844,-2723756,1
7093,7093,0,-2304742,-2710253,-2927844,-2732531,1
7094,7094,0,-2304742,-2780540,-2323159,-2732531,1
7095,7095,0,-2711760,-2780540,-2323159,-2803531,1
7096,7096,0,-2711760,-2692000,-2734142,-2803531,1
7097,7097,0,-2487225,-2692000,-2734142,-2714216,1
7098,7098,0,-2487225,-2679438,-2507460,-2714216,1
7099,7099,0,-2666302,-2679438,-2507460,-2701463,1
7100,7100,0,-2666302,-2601773,-2687918,-2701463,1
7101,7101,0,-2380824,-2601773,-2687918,-2623152,1
7102,7102,0,-2380824,-2542508,-2400572,-2623152,1
7103,7103,0,-2243776,-2542508,-2400572,-2563170,1
7104,7104,0,-2243776,-2561528,-2262071,-2563170,1
7105,7105,0,-2251544,-2561528,-2262071,-2582523,1
7106,7106,0,-2251544,-2444532,-2269963,-2582523,1
7107,7107,0,-2352146,-2444532,-2269963,-2464506,1
7108,7108,0,-2352146,-2385612,-2370899,-2464506,1
7109,7109,0,-2236286,-2385612,-2370899,-2405131,1
7110,7110,0,-2236286,-2307073,-2254500,-2405131,1
7111,7111,0,-2009188,-2307073,-2254500,-2325877,1
7112,7112,0,-2009188,-2270938,-2024886,-2325877,1
7113,7113,0,-2318776,-2270938,-2024886,-2289359,1
7114,7114,0,-2318776,-2212291,-2338000,-2289359,1
7115,7115,0,-1682767,-2212291,-2338000,-2230062,1
7116,7116,0,-1682767,-2229099,-1695523,-2230062,1
7117,7117,0,-3093042,-2229099,-1695523,-2247072,1
7118,7118,0,-3093042,-2061755,-3119091,-2247072,1
7119,7119,0,-2022108,-2061755,-3119091,-2078228,1
7120,7120,0,-2022108,-2275944,-2038312,-2078228,1
7121,7121,0,-2410854,-2275944,-2038312,-2294375,1
7122,7122,0,-2410854,-2279174,-2430375,-2294375,1
7123,7123,0,-2671647,-2279174,-2430375,-2297732,1
7124,7124,0,-2671647,-2302193,-2694029,-2297732,1
7125,7125,0,-2544561,-2302193,-2694029,-2320826,1
7126,7126,0,-2544561,-2549413,-2565155,-2320826,1
7127,7127,0,-2503518,-2549413,-2565155,-2570452,1
7128,7128,0,-2503518,-2412293,-2524375,-2570452,1
7129,7129,0,-2541528,-2412293,-2524375,-2431968,1
7130,7130,0,-2541528,-2532645,-2562574,-2431968,1
7131,7131,0,-3010674,-2532645,-2562574,-2553484,1
7132,7132,0,-3010674,-2565314,-3036115,-2553484,1
7133,7133,0,-2711597,-2565314,-3036115,-2586534,1
7134,7134,0,-2711597,-2650071,-2734207,-2586534,1
7135,7135,0,-3102824,-2650071,-2734207,-2672055,1
7136,7136,0,-3102824,-2691830,-3129242,-2672055,1
7137,7137,0,-2285476,-2691830,-3129242,-2714318,1
7138,7138,0,-2285476,-2841656,-2304145,-2714318,1
7139,7139,0,-2511420,-2841656,-2304145,-2865535,1
7140,7140,0,-2511420,-2777643,-2531804,-2865535,1
7141,7141,0,-2271971,-2777643,-2531804,-2800928,1
7142,7142,0,-2271971,-2652830,-2290121,-2800928,1
7143,7143,0,-2625204,-2652830,-2290121,-2674850,1
7144,7144,0,-2625204,-2542923,-2646912,-2674850,1
7145,7145,0,-2248268,-2542923,-2646912,-2563828,1
7146,7146,0,-2248268,-2423518,-2266508,-2563828,1
7147,7147,0,-2852158,-2423518,-2266508,-2443246,1
7148,7148,0,-2852158,-2414216,-2876124,-2443246,1
7149,7149,0,-2338195,-2414216,-2876124,-2433837,1
7150,7150,0,-2338195,-2499401,-2357378,-2433837,1
7151,7151,0,-2317884,-2499401,-2357378,-2519917,1
7152,7152,0,-2317884,-2515957,-2336684,-2519917,1
7153,7153,0,-2577496,-2515957,-2336684,-2536731,1
7154,7154,0,-2577496,-2439127,-2599094,-2536731,1
7155,7155,0,-2054551,-2439127,-2599094,-2459174,1
7156,7156,0,-2054551,-2521434,-2070988,-2459174,1
7157,7157,0,-2459203,-2521434,-2070988,-2542320,1
7158,7158,0,-2459203,-2322032,-2479339,-2542320,1
7159,7159,0,-2595705,-2322032,-2479339,-2341036,1
7160,7160,0,-2595705,-2352284,-2617426,-2341036,1
7161,7161,0,-2878761,-2352284,-2617426,-2371527,1
7162,7162,0,-2878761,-2421739,-2902951,-2371527,1
7163,7163,0,-2728280,-2421739,-2902951,-2441712,1
7164,7164,0,-2728280,-2497055,-2751388,-2441712,1
7165,7165,0,-2191009,-2497055,-2751388,-2517676,1
7166,7166,0,-2191009,-2665488,-2208400,-2517676,1
7167,7167,0,-2809568,-2665488,-2208400,-2687776,1
7168,7168,0,-2809568,-2598439,-2832778,-2687776,1
7169,7169,0,-2317269,-2598439,-2832778,-2620042,1
7170,7170,0,-2317269,-2651905,-2336691,-2620042,1
7171,7171,0,-2201855,-2651905,-2336691,-2673880,1
7172,7172,0,-2201855,-2511532,-2219383,-2673880,1
7173,7173,0,-2619809,-2511532,-2219383,-2532315,1
7174,7174,0,-2619809,-2379926,-2641668,-2532315,1
7175,7175,0,-1634631,-2379926,-2641668,-2399313,1
7176,7176,0,-1634631,-2487126,-1647066,-2399313,1
7177,7177,0,-2515809,-2487126,-1647066,-2507630,1
7178,7178,0,-2515809,-2193391,-2535773,-2507630,1
7179,7179,0,-2664608,-2193391,-2535773,-2211202,1
7180,7180,0,-2664608,-2243026,-2687146,-2211202,1
7181,7181,0,-2345140,-2243026,-2687146,-2260973,1
7182,7182,0,-2345140,-2358715,-2364696,-2260973,1
7183,7183,0,-2295681,-2358715,-2364696,-2377914,1
7184,7184,0,-2295681,-2290047,-2314236,-2377914,1
7185,7185,0,-2523560,-2290047,-2314236,-2308671,1
7186,7186,0,-2523560,-2455310,-2544019,-2308671,1
7187,7187,0,-2467294,-2455310,-2544019,-2475463,1
7188,7188,0,-2467294,-2457248,-2487798,-2475463,1
7189,7189,0,-2228727,-2457248,-2487798,-2477525,1
7190,7190,0,-2228727,-2407919,-2246684,-2477525,1
7191,7191,0,-2871811,-2407919,-2246684,-2427688,1
7192,7192,0,-2871811,-2378816,-2896082,-2427688,1
7193,7193,0,-2239204,-2378816,-2896082,-2398185,1
7194,7194,0,-2239204,-2522848,-2257646,-2398185,1
7195,7195,0,-2719930,-2522848,-2257646,-2543646,1
7196,7196,0,-2719930,-2451759,-2742282,-2543646,1
7197,7197,0,-2249139,-2451759,-2742282,-2472053,1
7198,7198,0,-2249139,-2514918,-2267420,-2472053,1
7199,7199,0,-2113870,-2514918,-2267420,-2535674,1
7200,7200,0,-2113870,-2520021,-2130465,-2535674,1
7201,7201,0,-2381845,-2520021,-2130465,-2540858,1
7202,7202,0,-2381845,-2330536,-2401237,-2540858,1
7203,7203,0,-2912099,-2330536,-2401237,-2349454,1
7204,7204,0,-2912099,-2366196,-2935970,-2349454,1
7205,7205,0,-2830410,-2366196,-2935970,-2385351,1
7206,7206,0,-2830410,-2414239,-2854781,-2385351,1
7207,7207,0,-1502029,-2414239,-2854781,-2433773,1
7208,7208,0,-1502029,-2559556,-1513052,-2433773,1
7209,7209,0,-2041539,-2559556,-1513052,-2580614,1
7210,7210,0,-2041539,-2406596,-2057604,-2580614,1
7211,7211,0,-2757326,-2406596,-2057604,-2426260,1
7212,7212,0,-2757326,-2321520,-2780010,-2426260,1
7213,7213,0,-3016865,-2321520,-2780010,-2340352,1
7214,7214,0,-3016865,-2282826,-3042652,-2340352,1
7215,7215,0,-2731717,-2282826,-3042652,-2301362,1
7216,7216,0,-2731717,-2329440,-2754868,-2301362,1
7217,7217,0,-2126636,-2329440,-2754868,-2348330,1
7218,7218,0,-2126636,-2636862,-2143771,-2348330,1
7219,7219,0,-2155750,-2636862,-2143771,-2658784,1
7220,7220,0,-2155750,-2658136,-2173075,-2658784,1
7221,7221,0,-2081180,-2658136,-2173075,-2680326,1
7222,7222,0,-2081180,-2507742,-2097889,-2680326,1
