Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
14128,14128,0,-2216402,-2458023,-2217822,-2479951,1
14129,14129,0,-2216402,-2429806,-2235994,-2479951,1
14130,14130,0,-2061102,-2429806,-2235994,-2451469,1
14131,14131,0,-2061102,-2406621,-2078729,-2451469,1
14132,14132,0,-2322973,-2406621,-2078729,-2428040,1
14133,14133,0,-2322973,-2337339,-2343375,-2428040,1
14134,14134,0,-2279479,-2337339,-2343375,-2358049,1
14135,14135,0,-2279479,-2287428,-2299930,-2358049,1
14136,14136,0,-2460704,-2287428,-2299930,-2307625,1
14137,14137,0,-2460704,-2250190,-2482767,-2307625,1
14138,14138,0,-2775185,-2250190,-2482767,-2270065,1
14139,14139,0,-2775185,-2220068,-2799914,-2270065,1
14140,14140,0,-3011236,-2220068,-2799914,-2239692,1
14141,14141,0,-3011236,-2239615,-3038848,-2239692,1
14142,14142,0,-2144626,-2239615,-3038848,-2259360,1
14143,14143,0,-2144626,-2407318,-2163697,-2259360,1
14144,14144,0,-2297416,-2407318,-2163697,-2428700,1
14145,14145,0,-2297416,-2395950,-2317754,-2428700,1
14146,14146,0,-2805297,-2395950,-2317754,-2417326,1
14147,14147,0,-2805297,-2373232,-2830218,-2417326,1
14148,14148,0,-2867436,-2373232,-2830218,-2394371,1
14149,14149,0,-2867436,-2433872,-2893141,-2394371,1
14150,14150,0,-2715192,-2433872,-2893141,-2455521,1
14151,14151,0,-2715192,-2498880,-2740391,-2455521,1
14152,14152,0,-2415674,-2498880,-2740391,-2521139,1
14153,14153,0,-2415674,-2564193,-2437061,-2521139,1
14154,14154,0,-3081513,-2564193,-2437061,-2587209,1
14155,14155,0,-3081513,-2573450,-3109600,-2587209,1
14156,14156,0,-2544082,-2573450,-3109600,-2596563,1
14157,14157,0,-2544082,-2653536,-2567385,-2596563,1
14158,14158,0,-2840000,-2653536,-2567385,-2677412,1
14159,14159,0,-2840000,-2661861,-2865482,-2677412,1
14160,14160,0,-2682959,-2661861,-2865482,-2685861,1
14161,14161,0,-2682959,-2668333,-2707384,-2685861,1
14162,14162,0,-2899792,-2668333,-2707384,-2692408,1
14163,14163,0,-2899792,-2635554,-2925817,-2692408,1
14164,14164,0,-3211930,-2635554,-2925817,-2659311,1
14165,14165,0,-3211930,-2710960,-3241051,-2659311,1
14166,14166,0,-2644351,-2710960,-3241051,-2735411,1
14167,14167,0,-2644351,-2802277,-2668603,-2735411,1
14168,14168,0,-2984349,-2802277,-2668603,-2827605,1
14169,14169,0,-2984349,-2786206,-3011607,-2827605,1
14170,14170,0,-2286464,-2786206,-3011607,-2811468,1
14171,14171,0,-2286464,-2797880,-2307284,-2811468,1
14172,14172,0,-2166690,-2797880,-2307284,-2823297,1
14173,14173,0,-2166690,-2755070,-2185751,-2823297,1
14174,14174,0,-2683181,-2755070,-2185751,-2780050,1
14175,14175,0,-2683181,-2730208,-2707458,-2780050,1
14176,14176,0,-2606877,-2730208,-2707458,-2754955,1
14177,14177,0,-2606877,-2690433,-2630637,-2754955,1
14178,14178,0,-2727903,-2690433,-2630637,-2714800,1
14179,14179,0,-2727903,-2696704,-2752344,-2714800,1
14180,14180,0,-3082263,-2696704,-2752344,-2721116,1
14181,14181,0,-3082263,-2685510,-3110490,-2721116,1
14182,14182,0,-2536266,-2685510,-3110490,-2709819,1
14183,14183,0,-2536266,-2725382,-2558709,-2709819,1
14184,14184,0,-2800303,-2725382,-2558709,-2750070,1
14185,14185,0,-2800303,-2689083,-2825425,-2750070,1
14186,14186,0,-2956509,-2689083,-2825425,-2713413,1
14187,14187,0,-2956509,-2647981,-2983396,-2713413,1
14188,14188,0,-2672697,-2647981,-2983396,-2671912,1
14189,14189,0,-2672697,-2679151,-2696933,-2671912,1
14190,14190,0,-2624169,-2679151,-2696933,-2703345,1
14191,14191,0,-2624169,-2648031,-2647598,-2703345,1
14192,14192,0,-3006464,-2648031,-2647598,-2671924,1
14193,14193,0,-3006464,-2681752,-3034033,-2671924,1
14194,14194,0,-2731192,-2681752,-3034033,-2705905,1
14195,14195,0,-2731192,-2765607,-2756143,-2705905,1
14196,14196,0,-2235166,-2765607,-2756143,-2790609,1
14197,14197,0,-2235166,-2770401,-2254575,-2790609,1
14198,14198,0,-2670985,-2770401,-2254575,-2795470,1
14199,14199,0,-2670985,-2733284,-2694901,-2795470,1
14200,14200,0,-2226695,-2733284,-2694901,-2757919,1
14201,14201,0,-2226695,-2727601,-2246630,-2757919,1
14202,14202,0,-2362734,-2727601,-2246630,-2752183,1
14203,14203,0,-2362734,-2642169,-2383615,-2752183,1
14204,14204,0,-2956227,-2642169,-2383615,-2665924,1
14205,14205,0,-2956227,-2624841,-2983101,-2665924,1
14206,14206,0,-2490679,-2624841,-2983101,-2648440,1
14207,14207,0,-2490679,-2640411,-2513062,-2648440,1
14208,14208,0,-3083607,-2640411,-2513062,-2664185,1
14209,14209,0,-3083607,-2593896,-3111713,-2664185,1
14210,14210,0,-3205149,-2593896,-3111713,-2617220,1
14211,14211,0,-3205149,-2634927,-3234518,-2617220,1
14212,14212,0,-2275907,-2634927,-3234518,-2658637,1
14213,14213,0,-2275907,-2692940,-2296534,-2658637,1
14214,14214,0,-1726237,-2692940,-2296534,-2717243,1
14215,14215,0,-1726237,-2619991,-1741479,-2717243,1
14216,14216,0,-2659947,-2619991,-1741479,-2643602,1
14217,14217,0,-2659947,-2519643,-2683801,-2643602,1
14218,14218,0,-3068616,-2519643,-2683801,-2542284,1
14219,14219,0,-3068616,-2562059,-3096795,-2542284,1
14220,14220,0,-2509625,-2562059,-3096795,-2585144,1
14221,14221,0,-2509625,-2601764,-2531916,-2585144,1
14222,14222,0,-2851986,-2601764,-2531916,-2625274,1
14223,14223,0,-2851986,-2630015,-2877816,-2625274,1
14224,14224,0,-2573568,-2630015,-2877816,-2653761,1
14225,14225,0,-2573568,-2678869,-2596663,-2653761,1
14226,14226,0,-2344308,-2678869,-2596663,-2703109,1
14227,14227,0,-2344308,-2640659,-2365278,-2703109,1
14228,14228,0,-2670557,-2640659,-2365278,-2664521,1
14229,14229,0,-2670557,-2626043,-2694642,-2664521,1
14230,14230,0,-2696077,-2626043,-2694642,-2649765,1
14231,14231,0,-2696077,-2584799,-2720207,-2649765,1
14232,14232,0,-2559864,-2584799,-2720207,-2608119,1
14233,14233,0,-2559864,-2533966,-2582756,-2608119,1
14234,14234,0,-2661751,-2533966,-2582756,-2556763,1
14235,14235,0,-2661751,-2562320,-2685558,-2556763,1
14236,14236,0,-2745739,-2562320,-2685558,-2585343,1
14237,14237,0,-2745739,-2655734,-2770372,-2585343,1
14238,14238,0,-3208197,-2655734,-2770372,-2679613,1
14239,14239,0,-3208197,-2664301,-3237128,-2679613,1
14240,14240,0,-2660404,-2664301,-3237128,-2688257,1
14241,14241,0,-2660404,-2678239,-2684697,-2688257,1
14242,14242,0,-2912948,-2678239,-2684697,-2702270,1
14243,14243,0,-2912948,-2693295,-2939029,-2702270,1
14244,14244,0,-2337285,-2693295,-2939029,-2717526,1
14245,14245,0,-2337285,-2699382,-2357914,-2717526,1
14246,14246,0,-3572923,-2699382,-2357914,-2723638,1
14247,14247,0,-3572923,-2675788,-3605050,-2723638,1
14248,14248,0,-2798592,-2675788,-3605050,-2699798,1
14249,14249,0,-2798592,-2798470,-2824781,-2699798,1
14250,14250,0,-2236479,-2798470,-2824781,-2823594,1
14251,14251,0,-2236479,-2811254,-2256150,-2823594,1
14252,14252,0,-2517612,-2811254,-2256150,-2836588,1
14253,14253,0,-2517612,-2765362,-2540581,-2836588,1
14254,14254,0,-2240706,-2765362,-2540581,-2790251,1
14255,14255,0,-2240706,-2761143,-2260723,-2790251,1
14256,14256,0,-3163346,-2761143,-2260723,-2786039,1
14257,14257,0,-3163346,-2719100,-3192288,-2786039,1
14258,14258,0,-2461223,-2719100,-3192288,-2743618,1
14259,14259,0,-2461223,-2760800,-2483594,-2743618,1
14260,14260,0,-2708638,-2760800,-2483594,-2785748,1
14261,14261,0,-2708638,-2686212,-2733115,-2785748,1
14262,14262,0,-2783047,-2686212,-2733115,-2710505,1
14263,14263,0,-2783047,-2691028,-2808113,-2710505,1
14264,14264,0,-2260136,-2691028,-2808113,-2715340,1
14265,14265,0,-2260136,-2678057,-2280548,-2715340,1
14266,14266,0,-1907390,-2678057,-2280548,-2702267,1
14267,14267,0,-1907390,-2670353,-1924033,-2702267,1
14268,14268,0,-2455517,-2670353,-1924033,-2694542,1
14269,14269,0,-2455517,-2504044,-2477384,-2694542,1
14270,14270,0,-1598980,-2504044,-2477384,-2526686,1
14271,14271,0,-1598980,-2469787,-1613304,-2526686,1
14272,14272,0,-2907788,-2469787,-1613304,-2491998,1
14273,14273,0,-2907788,-2406130,-2933574,-2491998,1
14274,14274,0,-2940939,-2406130,-2933574,-2427807,1
14275,14275,0,-2940939,-2445091,-2968304,-2427807,1
14276,14276,0,-2074144,-2445091,-2968304,-2467049,1
14277,14277,0,-2074144,-2515011,-2092443,-2467049,1
14278,14278,0,-2381589,-2515011,-2092443,-2537703,1
14279,14279,0,-2381589,-2406251,-2402968,-2537703,1
14280,14280,0,-2745665,-2406251,-2402968,-2427880,1
14281,14281,0,-2745665,-2398299,-2770522,-2427880,1
14282,14282,0,-2489003,-2398299,-2770522,-2419829,1
14283,14283,0,-2489003,-2401996,-2510849,-2419829,1
14284,14284,0,-2941963,-2401996,-2510849,-2423564,1
14285,14285,0,-2941963,-2372635,-2968525,-2423564,1
14286,14286,0,-2938028,-2372635,-2968525,-2393882,1
14287,14287,0,-2938028,-2440718,-2965017,-2393882,1
14288,14288,0,-2963740,-2440718,-2965017,-2462579,1
14289,14289,0,-2963740,-2543631,-2990861,-2462579,1
14290,14290,0,-2795133,-2543631,-2990861,-2566524,1
14291,14291,0,-2795133,-2594378,-2820511,-2566524,1
14292,14292,0,-2581829,-2594378,-2820511,-2617797,1
14293,14293,0,-2581829,-2713819,-2605176,-2617797,1
14294,14294,0,-2558989,-2713819,-2605176,-2738341,1
14295,14295,0,-2558989,-2681270,-2582041,-2738341,1
14296,14296,0,-2658208,-2681270,-2582041,-2705549,1
14297,14297,0,-2658208,-2643131,-2681850,-2705549,1
14298,14298,0,-2609316,-2643131,-2681850,-2666979,1
14299,14299,0,-2609316,-2701452,-2632795,-2666979,1
14300,14300,0,-2042857,-2701452,-2632795,-2725834,1
14301,14301,0,-2042857,-2724192,-2061194,-2725834,1
14302,14302,0,-2662821,-2724192,-2061194,-2748783,1
14303,14303,0,-2662821,-2654014,-2686738,-2748783,1
14304,14304,0,-2212258,-2654014,-2686738,-2677954,1
14305,14305,0,-2212258,-2671370,-2231796,-2677954,1
14306,14306,0,-2439657,-2671370,-2231796,-2695517,1
14307,14307,0,-2439657,-2598506,-2461077,-2695517,1
14308,14308,0,-2282195,-2598506,-2461077,-2621952,1
14309,14309,0,-2282195,-2548742,-2302747,-2621952,1
14310,14310,0,-2824848,-2548742,-2302747,-2571632,1
14311,14311,0,-2824848,-2480688,-2850211,-2571632,1
14312,14312,0,-2245517,-2480688,-2850211,-2502921,1
14313,14313,0,-2245517,-2483655,-2265821,-2502921,1
14314,14314,0,-2242272,-2483655,-2265821,-2505887,1
14315,14315,0,-2242272,-2450073,-2262305,-2505887,1
14316,14316,0,-2699710,-2450073,-2262305,-2472001,1
14317,14317,0,-2699710,-2418448,-2724367,-2472001,1
14318,14318,0,-2229260,-2418448,-2724367,-2440074,1
14319,14319,0,-2229260,-2422592,-2248730,-2440074,1
14320,14320,0,-3132438,-2422592,-2248730,-2444320,1
14321,14321,0,-3132438,-2384642,-3160488,-2444320,1
14322,14322,0,-3353031,-2384642,-3160488,-2405970,1
14323,14323,0,-3353031,-2493440,-3383237,-2405970,1
14324,14324,0,-3607747,-2493440,-3383237,-2515738,1
14325,14325,0,-3607747,-2562360,-3640271,-2515738,1
14326,14326,0,-2309412,-2562360,-3640271,-2585286,1
14327,14327,0,-2309412,-2701705,-2330666,-2585286,1
14328,14328,0,-2104189,-2701705,-2330666,-2725927,1
14329,14329,0,-2104189,-2688699,-2122528,-2725927,1
14330,14330,0,-3033965,-2688699,-2122528,-2712905,1
14331,14331,0,-3033965,-2670925,-3061507,-2712905,1
14332,14332,0,-2510048,-2670925,-3061507,-2694909,1
14333,14333,0,-2510048,-2691806,-2532652,-2694909,1
14334,14334,0,-2720373,-2691806,-2532652,-2716008,1
14335,14335,0,-2720373,-2718220,-2744441,-2716008,1
14336,14336,0,-2783901,-2718220,-2744441,-2742652,1
14337,14337,0,-2783901,-2765960,-2809337,-2742652,1
14338,14338,0,-2929367,-2765960,-2809337,-2790795,1
14339,14339,0,-2929367,-2774367,-2955679,-2790795,1
14340,14340,0,-1977836,-2774367,-2955679,-2799280,1
14341,14341,0,-1977836,-2844275,-1995201,-2799280,1
14342,14342,0,-2389727,-2844275,-1995201,-2869871,1
14343,14343,0,-2389727,-2728984,-2410770,-2869871,1
14344,14344,0,-2941452,-2728984,-2410770,-2753513,1
14345,14345,0,-2941452,-2632795,-2968244,-2753513,1
14346,14346,0,-3006110,-2632795,-2968244,-2656409,1
14347,14347,0,-3006110,-2566263,-3033434,-2656409,1
14348,14348,0,-2258777,-2566263,-3033434,-2589305,1
14349,14349,0,-2258777,-2635831,-2279730,-2589305,1
14350,14350,0,-2005350,-2635831,-2279730,-2659478,1
14351,14351,0,-2005350,-2651267,-2022843,-2659478,1
14352,14352,0,-3810845,-2651267,-2022843,-2675176,1
14353,14353,0,-3810845,-2548556,-3845594,-2675176,1
14354,14354,0,-2751962,-2548556,-3845594,-2571461,1
14355,14355,0,-2751962,-2678445,-2777316,-2571461,1
14356,14356,0,-2900558,-2678445,-2777316,-2702563,1
14357,14357,0,-2900558,-2681599,-2926681,-2702563,1
14358,14358,0,-3041479,-2681599,-2926681,-2705846,1
14359,14359,0,-3041479,-2693248,-3068999,-2705846,1
14360,14360,0,-2656918,-2693248,-3068999,-2717563,1
14361,14361,0,-2656918,-2704443,-2681199,-2717563,1
14362,14362,0,-2053023,-2704443,-2681199,-2728878,1
14363,14363,0,-2053023,-2772251,-2072166,-2728878,1
14364,14364,0,-2514193,-2772251,-2072166,-2797378,1
14365,14365,0,-2514193,-2738630,-2535862,-2797378,1
14366,14366,0,-3033954,-2738630,-2535862,-2763567,1
14367,14367,0,-3033954,-2695967,-3061387,-2763567,1
14368,14368,0,-2674331,-2695967,-3061387,-2720392,1
14369,14369,0,-2674331,-2698747,-2698259,-2720392,1
14370,14370,0,-3370853,-2698747,-2698259,-2723183,1
14371,14371,0,-3370853,-2740242,-3401364,-2723183,1
14372,14372,0,-3149802,-2740242,-3401364,-2764975,1
14373,14373,0,-3149802,-2876592,-3178610,-2764975,1
14374,14374,0,-2676398,-2876592,-3178610,-2902625,1
14375,14375,0,-2676398,-2810585,-2699985,-2902625,1
14376,14376,0,-2807932,-2810585,-2699985,-2836024,1
14377,14377,0,-2807932,-2803039,-2832632,-2836024,1
14378,14378,0,-2443513,-2803039,-2832632,-2828303,1
14379,14379,0,-2443513,-2793790,-2465772,-2828303,1
14380,14380,0,-2025298,-2793790,-2465772,-2818911,1
14381,14381,0,-2025298,-2734081,-2043194,-2818911,1
14382,14382,0,-2563810,-2734081,-2043194,-2758677,1
14383,14383,0,-2563810,-2671012,-2586852,-2758677,1
14384,14384,0,-2762349,-2671012,-2586852,-2694970,1
14385,14385,0,-2762349,-2722016,-2787260,-2694970,1
14386,14386,0,-2771857,-2722016,-2787260,-2746363,1
14387,14387,0,-2771857,-2746795,-2796730,-2746363,1
14388,14388,0,-2430224,-2746795,-2796730,-2771466,1
14389,14389,0,-2430224,-2720624,-2452357,-2771466,1
14390,14390,0,-1915207,-2720624,-2452357,-2745039,1
14391,14391,0,-1915207,-2696249,-1931907,-2745039,1
14392,14392,0,-3283878,-2696249,-1931907,-2720485,1
14393,14393,0,-3283878,-2550897,-3313875,-2720485,1
14394,14394,0,-2566164,-2550897,-3313875,-2573755,1
14395,14395,0,-2566164,-2564285,-2589972,-2573755,1
14396,14396,0,-2569229,-2564285,-2589972,-2587261,1
14397,14397,0,-2569229,-2553278,-2591552,-2587261,1
14398,14398,0,-3126599,-2553278,-2591552,-2576276,1
14399,14399,0,-3126599,-2529443,-3154814,-2576276,1
14400,14400,0,-2780894,-2529443,-3154814,-2552204,1
14401,14401,0,-2780894,-2597651,-2806433,-2552204,1
14402,14402,0,-3245370,-2597651,-2806433,-2621007,1
14403,14403,0,-3245370,-2673100,-3274576,-2621007,1
14404,14404,0,-3380725,-2673100,-3274576,-2697219,1
14405,14405,0,-3380725,-2741156,-3411285,-2697219,1
14406,14406,0,-2751734,-2741156,-3411285,-2765891,1
14407,14407,0,-2751734,-2802903,-2777035,-2765891,1
14408,14408,0,-2819945,-2802903,-2777035,-2828202,1
14409,14409,0,-2819945,-2800894,-2845343,-2828202,1
14410,14410,0,-2251826,-2800894,-2845343,-2826235,1
14411,14411,0,-2251826,-2839809,-2272384,-2826235,1
14412,14412,0,-2344965,-2839809,-2272384,-2865476,1
14413,14413,0,-2344965,-2873422,-2365842,-2865476,1
14414,14414,0,-2969014,-2873422,-2365842,-2899474,1
14415,14415,0,-2969014,-2779668,-2995983,-2899474,1
14416,14416,0,-2652201,-2779668,-2995983,-2804809,1
14417,14417,0,-2652201,-2819894,-2676224,-2804809,1
14418,14418,0,-3138239,-2819894,-2676224,-2845351,1
14419,14419,0,-3138239,-2828179,-3167018,-2845351,1
14420,14420,0,-2975074,-2828179,-3167018,-2853806,1
14421,14421,0,-2975074,-2829341,-3002457,-2853806,1
14422,14422,0,-2734602,-2829341,-3002457,-2855025,1
14423,14423,0,-2734602,-2848731,-2759333,-2855025,1
14424,14424,0,-3004909,-2848731,-2759333,-2874598,1
14425,14425,0,-3004909,-2797729,-3032269,-2874598,1
14426,14426,0,-2773414,-2797729,-3032269,-2823149,1
14427,14427,0,-2773414,-2760202,-2798432,-2823149,1
14428,14428,0,-2191935,-2760202,-2798432,-2785303,1
14429,14429,0,-2191935,-2762367,-2211541,-2785303,1
14430,14430,0,-2060457,-2762367,-2211541,-2787440,1
14431,14431,0,-2060457,-2699658,-2078893,-2787440,1
14432,14432,0,-2316630,-2699658,-2078893,-2724152,1
14433,14433,0,-2316630,-2680549,-2336284,-2724152,1
14434,14434,0,-2866164,-2680549,-2336284,-2704832,1
14435,14435,0,-2866164,-2677720,-2891970,-2704832,1
14436,14436,0,-2581177,-2677720,-2891970,-2701880,1
14437,14437,0,-2581177,-2667450,-2604834,-2701880,1
14438,14438,0,-2408860,-2667450,-2604834,-2691494,1
14439,14439,0,-2408860,-2660358,-2430593,-2691494,1
14440,14440,0,-3284828,-2660358,-2430593,-2684366,1
14441,14441,0,-3284828,-2587527,-3314670,-2684366,1
14442,14442,0,-2489526,-2587527,-3314670,-2610831,1
14443,14443,0,-2489526,-2618457,-2512342,-2610831,1
14444,14444,0,-2280251,-2618457,-2512342,-2642007,1
14445,14445,0,-2280251,-2593985,-2300663,-2642007,1
14446,14446,0,-3299590,-2593985,-2300663,-2617344,1
14447,14447,0,-3299590,-2521625,-3329283,-2617344,1
14448,14448,0,-3089540,-2521625,-3329283,-2544290,1
14449,14449,0,-3089540,-2574166,-3118352,-2544290,1
14450,14450,0,-2498169,-2574166,-3118352,-2597298,1
14451,14451,0,-2498169,-2663795,-2521287,-2597298,1
14452,14452,0,-2234758,-2663795,-2521287,-2687846,1
14453,14453,0,-2234758,-2707502,-2254835,-2687846,1
14454,14454,0,-1807450,-2707502,-2254835,-2732020,1
14455,14455,0,-1807450,-2699327,-1823609,-2732020,1
14456,14456,0,-2586997,-2699327,-1823609,-2723887,1
14457,14457,0,-2586997,-2593611,-2610026,-2723887,1
14458,14458,0,-2832287,-2593611,-2610026,-2617208,1
14459,14459,0,-2832287,-2594192,-2857722,-2617208,1
14460,14460,0,-2761807,-2594192,-2857722,-2617726,1
14461,14461,0,-2761807,-2636472,-2786178,-2617726,1
14462,14462,0,-3428183,-2636472,-2786178,-2660377,1
14463,14463,0,-3428183,-2584247,-3459453,-2660377,1
14464,14464,0,-2576918,-2584247,-3459453,-2607605,1
14465,14465,0,-2576918,-2677975,-2600832,-2607605,1
14466,14466,0,-2634320,-2677975,-2600832,-2702177,1
14467,14467,0,-2634320,-2707598,-2657924,-2702177,1
14468,14468,0,-2385444,-2707598,-2657924,-2732150,1
14469,14469,0,-2385444,-2641169,-2406744,-2732150,1
14470,14470,0,-2500957,-2641169,-2406744,-2665113,1
14471,14471,0,-2500957,-2570862,-2522980,-2665113,1
14472,14472,0,-2698873,-2570862,-2522980,-2594056,1
14473,14473,0,-2698873,-2571141,-2723052,-2594056,1
14474,14474,0,-2748426,-2571141,-2723052,-2594225,1
14475,14475,0,-2748426,-2617484,-2773573,-2594225,1
14476,14476,0,-3168673,-2617484,-2773573,-2640978,1
14477,14477,0,-3168673,-2711444,-3197403,-2640978,1
14478,14478,0,-2343276,-2711444,-3197403,-2735835,1
14479,14479,0,-2343276,-2769526,-2364713,-2735835,1
14480,14480,0,-2915994,-2769526,-2364713,-2794487,1
14481,14481,0,-2915994,-2720697,-2942335,-2794487,1
14482,14482,0,-2940366,-2720697,-2942335,-2745258,1
14483,14483,0,-2940366,-2736093,-2967376,-2745258,1
14484,14484,0,-2203773,-2736093,-2967376,-2760851,1
14485,14485,0,-2203773,-2687383,-2223553,-2760851,1
14486,14486,0,-2687473,-2687383,-2223553,-2711716,1
14487,14487,0,-2687473,-2650123,-2711819,-2711716,1
14488,14488,0,-2784743,-2650123,-2711819,-2674043,1
14489,14489,0,-2784743,-2655431,-2810065,-2674043,1
14490,14490,0,-2063817,-2655431,-2810065,-2679425,1
14491,14491,0,-2063817,-2695302,-2082491,-2679425,1
14492,14492,0,-1908530,-2695302,-2082491,-2719698,1
14493,14493,0,-1908530,-2651652,-1924842,-2719698,1
14494,14494,0,-2629224,-2651652,-1924842,-2675713,1
14495,14495,0,-2629224,-2572733,-2652797,-2675713,1
14496,14496,0,-2439011,-2572733,-2652797,-2596009,1
14497,14497,0,-2439011,-2560831,-2461184,-2596009,1
14498,14498,0,-2461371,-2560831,-2461184,-2583949,1
14499,14499,0,-2461371,-2487971,-2483612,-2583949,1
14500,14500,0,-2823155,-2487971,-2483612,-2510435,1
14501,14501,0,-2823155,-2499764,-2848861,-2510435,1
14502,14502,0,-2411315,-2499764,-2848861,-2522308,1
14503,14503,0,-2411315,-2490493,-2432809,-2522308,1
14504,14504,0,-2258274,-2490493,-2432809,-2512974,1
14505,14505,0,-2258274,-2437666,-2278237,-2512974,1
14506,14506,0,-2688174,-2437666,-2278237,-2459596,1
14507,14507,0,-2688174,-2443108,-2712281,-2459596,1
14508,14508,0,-2730214,-2443108,-2712281,-2465056,1
14509,14509,0,-2730214,-2443178,-2755321,-2465056,1
14510,14510,0,-2715592,-2443178,-2755321,-2465102,1
14511,14511,0,-2715592,-2437733,-2739919,-2465102,1
14512,14512,0,-2786047,-2437733,-2739919,-2459636,1
14513,14513,0,-2786047,-2502815,-2811607,-2459636,1
14514,14514,0,-2545518,-2502815,-2811607,-2525282,1
14515,14515,0,-2545518,-2590438,-2568488,-2525282,1
14516,14516,0,-3301065,-2590438,-2568488,-2613829,1
14517,14517,0,-3301065,-2582080,-3331201,-2613829,1
14518,14518,0,-2576177,-2582080,-3331201,-2605410,1
14519,14519,0,-2576177,-2668159,-2600057,-2605410,1
14520,14520,0,-2799287,-2668159,-2600057,-2692285,1
14521,14521,0,-2799287,-2679623,-2824325,-2692285,1
14522,14522,0,-2788032,-2679623,-2824325,-2703912,1
14523,14523,0,-2788032,-2677239,-2813469,-2703912,1
14524,14524,0,-3010029,-2677239,-2813469,-2701462,1
14525,14525,0,-3010029,-2714856,-3037113,-2701462,1
14526,14526,0,-3160304,-2714856,-3037113,-2739472,1
14527,14527,0,-3160304,-2789921,-3189571,-2739472,1
14528,14528,0,-2692670,-2789921,-3189571,-2815249,1
14529,14529,0,-2692670,-2837065,-2716953,-2815249,1
14530,14530,0,-2922137,-2837065,-2716953,-2862908,1
14531,14531,0,-2922137,-2833316,-2948312,-2862908,1
14532,14532,0,-2622780,-2833316,-2948312,-2859077,1
14533,14533,0,-2622780,-2853940,-2646844,-2859077,1
14534,14534,0,-3136570,-2853940,-2646844,-2879885,1
14535,14535,0,-3136570,-2837638,-3164886,-2879885,1
14536,14536,0,-2810164,-2837638,-3164886,-2863433,1
14537,14537,0,-2810164,-2896656,-2835196,-2863433,1
14538,14538,0,-2919064,-2896656,-2835196,-2922986,1
14539,14539,0,-2919064,-2847638,-2945445,-2922986,1
14540,14540,0,-2486789,-2847638,-2945445,-2873458,1
14541,14541,0,-2486789,-2881877,-2509483,-2873458,1
14542,14542,0,-2582164,-2881877,-2509483,-2907946,1
14543,14543,0,-2582164,-2850672,-2605209,-2907946,1
14544,14544,0,-2600338,-2850672,-2605209,-2876508,1
14545,14545,0,-2600338,-2830116,-2624117,-2876508,1
14546,14546,0,-2044599,-2830116,-2624117,-2855712,1
14547,14547,0,-2044599,-2789207,-2063243,-2855712,1
14548,14548,0,-2543017,-2789207,-2063243,-2814473,1
14549,14549,0,-2543017,-2677800,-2565909,-2814473,1
14550,14550,0,-2068532,-2677800,-2565909,-2702005,1
14551,14551,0,-2068532,-2662856,-2086744,-2702005,1
14552,14552,0,-2610429,-2662856,-2086744,-2686923,1
14553,14553,0,-2610429,-2577621,-2633328,-2686923,1
14554,14554,0,-3216183,-2577621,-2633328,-2600893,1
14555,14555,0,-3216183,-2576388,-3245471,-2600893,1
14556,14556,0,-2474451,-2576388,-3245471,-2599543,1
14557,14557,0,-2474451,-2584337,-2496658,-2599543,1
14558,14558,0,-3284361,-2584337,-2496658,-2607590,1
14559,14559,0,-3284361,-2550815,-3314749,-2607590,1
14560,14560,0,-3055888,-2550815,-3314749,-2573785,1
14561,14561,0,-3055888,-2587291,-3084086,-2573785,1
14562,14562,0,-2392596,-2587291,-3084086,-2610662,1
14563,14563,0,-2392596,-2644118,-2414134,-2610662,1
14564,14564,0,-2557699,-2644118,-2414134,-2668038,1
14565,14565,0,-2557699,-2625189,-2580817,-2668038,1
14566,14566,0,-2575774,-2625189,-2580817,-2648958,1
14567,14567,0,-2575774,-2620931,-2599050,-2648958,1
14568,14568,0,-2614246,-2620931,-2599050,-2644635,1
14569,14569,0,-2614246,-2673971,-2637491,-2644635,1
14570,14570,0,-2929900,-2673971,-2637491,-2698137,1
14571,14571,0,-2929900,-2681083,-2956467,-2698137,1
14572,14572,0,-2761790,-2681083,-2956467,-2705285,1
14573,14573,0,-2761790,-2767094,-2787136,-2705285,1
14574,14574,0,-2391551,-2767094,-2787136,-2792130,1
14575,14575,0,-2391551,-2782208,-2413465,-2792130,1
14576,14576,0,-2192674,-2782208,-2413465,-2807488,1
14577,14577,0,-2192674,-2699865,-2212315,-2807488,1
14578,14578,0,-2588755,-2699865,-2212315,-2724409,1
14579,14579,0,-2588755,-2671729,-2612243,-2724409,1
14580,14580,0,-2855871,-2671729,-2612243,-2696016,1
14581,14581,0,-2855871,-2602270,-2882040,-2696016,1
14582,14582,0,-2424639,-2602270,-2882040,-2625869,1
14583,14583,0,-2424639,-2582298,-2446374,-2625869,1
14584,14584,0,-2640815,-2582298,-2446374,-2605694,1
14585,14585,0,-2640815,-2585497,-2665320,-2605694,1
14586,14586,0,-2364555,-2585497,-2665320,-2608913,1
14587,14587,0,-2364555,-2593797,-2385448,-2608913,1
14588,14588,0,-1965730,-2593797,-2385448,-2617351,1
14589,14589,0,-1965730,-2572706,-1982713,-2617351,1
14590,14590,0,-2511027,-2572706,-1982713,-2596022,1
14591,14591,0,-2511027,-2507949,-2533426,-2596022,1
